Record Date,Record Type,Location,Property Type,Price,Price/sqft,Built-up Area,Plot Area,Beds,Has Maid Room,Has Study Room,Floor Level,Views,Has Balcony,Developer,Comments,URL
2023-07-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,365730.0,1083,338,0,Studio,False,False,11,,True,Azizi Developments,"Hotel Apartment, Unit-1134",nan
2023-07-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,389620.0,1108,352,0,Studio,False,False,1,,True,Azizi Developments,"Hotel Apartment, Unit-134",nan
2023-07-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,428400.0,995,431,0,Studio,False,False,3,,True,Azizi Developments,"Hotel Apartment, Unit-328",nan
2023-07-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,454500.0,1167,389,0,Studio,False,False,12,,True,Azizi Developments,"Hotel Apartment, Unit-1215",nan
2023-07-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,450000.0,1045,431,0,Studio,False,False,6,,True,Azizi Developments,"Hotel Apartment, Unit-629",nan
2023-07-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,345000.0,801,431,0,Studio,False,False,8,,True,Azizi Developments,"Hotel Apartment, Unit-829",nan
2023-07-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,450750.0,1165,387,0,Studio,False,False,11,,True,Azizi Developments,"Hotel Apartment, Unit-1104",nan
2023-07-04,Off-plan Transaction,"PG Upperhouse, Al Furjan",Apartment,660000.0,892,740,0,1 Bed,False,False,1,,True,,Unit-104,nan
2023-07-04,Secondary Transaction,"Candace Acacia, Azizi Residence, Al Furjan",Apartment,768200.0,1006,763,0,1 Bed,False,False,6,,True,Azizi Developments,"Hotel Apartment, Unit-601",nan
2023-06-04,Off-plan Transaction,"Avenue Residence 4, Avenue Residence, Al Furjan",Apartment,932937.0,1207,773,0,1 Bed,False,False,,,False,,,nan
2023-06-04,Secondary Transaction,"Farishta, Azizi Residence, Al Furjan",Apartment,772110.0,859,899,0,1 Bed,False,False,2,,True,Azizi Developments,Unit-208,nan
2023-06-04,Secondary Transaction,"Shaista Azizi, Al Furjan",Apartment,725200.0,890,815,0,1 Bed,False,False,9,,True,Azizi Developments,Unit-901,nan
2023-06-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,457600.0,1196,383,0,Studio,False,False,4,,True,Azizi Developments,"Hotel Apartment, Unit-426",nan
2023-06-04,Secondary Transaction,"Shaista Azizi, Al Furjan",Apartment,765100.0,966,792,0,1 Bed,False,False,11,,True,Azizi Developments,Unit-1105,nan
2023-06-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,490490.0,1129,434,0,Studio,False,False,9,,True,Azizi Developments,"Hotel Apartment, Unit-929",nan
2023-06-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,790920.0,875,904,0,2 Bed,False,False,6,,True,Azizi Developments,"Hotel Apartment, Unit-624",nan
2023-06-04,Secondary Transaction,"Farishta, Azizi Residence, Al Furjan",Apartment,784800.0,1009,778,0,1 Bed,False,False,12,,True,Azizi Developments,Unit-1205,nan
2023-06-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,399730.0,1051,381,0,Studio,False,False,9,,True,Azizi Developments,"Hotel Apartment, Unit-914",nan
2023-06-04,Secondary Transaction,"Candace Acacia, Azizi Residence, Al Furjan",Apartment,520830.0,1382,377,0,Studio,False,False,3,,True,Azizi Developments,"Hotel Apartment, Unit-316",nan
2023-06-04,Off-plan Transaction,"PG Upperhouse, Al Furjan",Apartment,858521.74,863,995,0,1 Bed,False,False,4,,True,,Unit-401,nan
2023-06-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,425000.0,1088,391,0,Studio,False,False,2,,True,Azizi Developments,"Hotel Apartment, Unit-212",nan
2023-06-04,Secondary Transaction,"Shaista Azizi, Al Furjan",Apartment,764470.0,851,898,0,1 Bed,False,False,12,,True,Azizi Developments,Unit-1208,nan
2023-06-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,461600.0,1206,383,0,Studio,False,False,7,,True,Azizi Developments,"Hotel Apartment, Unit-726",nan
2023-05-04,Secondary Transaction,"Farishta, Azizi Residence, Al Furjan",Apartment,807100.0,804,1004,0,1 Bed,False,False,1,,True,Azizi Developments,Unit-108,nan
2023-05-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,727810.0,911,799,0,1 Bed,False,False,3,,True,Azizi Developments,"Hotel Apartment, Unit-310",nan
2023-05-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,780000.0,820,952,0,2 Bed,False,False,12,,True,Azizi Developments,"Hotel Apartment, Unit-1201",nan
2023-05-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,855000.0,850,1006,0,2 Bed,False,False,1,,True,Azizi Developments,"Hotel Apartment, Unit-124",nan
2023-05-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,427350.0,1120,381,0,Studio,False,False,4,,True,Azizi Developments,"Hotel Apartment, Unit-414",nan
2023-05-04,Secondary Transaction,"Azizi Star, Al Furjan",Apartment,894620.0,990,904,0,2 Bed,False,False,11,,True,Azizi Developments,"Hotel Apartment, Unit-1124",nan
2023-05-04,Off-plan Transaction,"PG Upperhouse, Al Furjan",Apartment,900000.0,852,1057,0,1 Bed,False,False,2,,True,,Unit-203,nan
2023-05-04,Secondary Transaction,"Candace Acacia, Azizi Residence, Al Furjan",Apartment,400000.0,1055,379,0,Studio,False,False,2,,True,Azizi Developments,"Hotel Apartment, Unit-215",nan
2023-05-04,Secondary Transaction,"Massakin Al Furjan, South Village, Al Furjan",Apartment,1565000.0,849,1844,0,3 Bed,False,False,1,,True,Nakheel,Unit-108,nan
2023-05-04,Off-plan Transaction,"Pearlz by Danube, Al Furjan",Apartment,812000.0,1201,676,0,1 Bed,False,False,2,,True,Danube,Unit-226,nan
2023-05-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,398310.0,1046,381,0,Studio,False,False,8,,True,Azizi Developments,"Hotel Apartment, Unit-815",nan
2023-05-04,Off-plan Transaction,"Avenue Residence 4, Avenue Residence, Al Furjan",Apartment,1023960.0,1245,823,0,1 Bed,False,False,,,False,,,nan
2023-05-04,Off-plan Transaction,"PG Upperhouse, Al Furjan",Apartment,910549.7,862,1057,0,1 Bed,False,False,4,,True,,Unit-403,nan
2023-05-04,Secondary Transaction,"Samia Azizi, Al Furjan",Apartment,833950.0,501,1663,0,1 Bed,False,False,,,True,Azizi Developments,Unit-109,nan
2023-04-04,Secondary Transaction,"Farishta, Azizi Residence, Al Furjan",Apartment,759000.0,862,881,0,1 Bed,False,False,4,,True,Azizi Developments,Unit-420,nan
2023-04-04,Secondary Transaction,"Shaista Azizi, Al Furjan",Apartment,370000.0,963,384,0,Studio,False,False,5,,True,Azizi Developments,Unit-515,nan
2023-04-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,361350.0,951,380,0,Studio,False,False,5,,True,Azizi Developments,"Hotel Apartment, Unit-517",nan
2023-03-04,Secondary Transaction,"Candace Aster, Azizi Residence, Al Furjan",Apartment,615000.0,811,758,0,1 Bed,False,False,2,,True,Azizi Developments,"Hotel Apartment, Unit-205",nan
2023-03-04,Secondary Transaction,"Azizi Plaza, Al Furjan",Apartment,492750.0,1051,469,0,Studio,False,False,1,,True,Azizi Developments,"Hotel Apartment, Unit-114",nan
2023-05-15,Secondary Transaction,"Palmera 3, Palmera, Arabian Ranches",Villa,3825000.0,1166,3281,5362,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-Palmera - 3 V. 61,nan
2023-12-05,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2900000.0,1265,2293,3664,4 Bed,False,False,G+1,,True,Emaar Properties,Villa-164,nan
2023-09-03,Secondary Transaction,"Palmera 2, Palmera, Arabian Ranches",Villa,4250000.0,1300,3270,5381,3 Bed,False,False,G+1,,True,Emaar Properties,Palmera - 2 V. 108,nan
2023-07-03,Secondary Transaction,"Palmera 2, Palmera, Arabian Ranches",Villa,1296888.0,395,3281,5308,3 Bed,False,False,G+1,,True,Emaar Properties,R Palmera II-TH-133,nan
2023-07-03,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,1950000.0,1153,1692,1854,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-18,nan
2023-06-03,Secondary Transaction,"Savannah, Arabian Ranches",Villa,5250000.0,1579,3324,11474,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-06-03,Secondary Transaction,"Saheel, Arabian Ranches",Villa,5325000.0,1602,3324,7980,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-03-03,Secondary Transaction,"Al Reem 3, Al Reem, Arabian Ranches",Villa,2500000.0,1090,2293,3087,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-03-03,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2500000.0,1018,2457,2720,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-03,Secondary Transaction,"Alma 1, Alma, Arabian Ranches",Villa,3725000.0,1336,2788,3951,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-03,Secondary Transaction,"Saheel, Arabian Ranches",Villa,6800000.0,1385,4909,8506,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-28,Secondary Transaction,"Al Mahra, Arabian Ranches",Villa,5900000.0,1285,4590,7658,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-28,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2900000.0,1265,2293,3841,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-27,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2150000.0,1271,1692,1906,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-27,Secondary Transaction,"Alvorada 4, Alvorada, Arabian Ranches",Villa,8600000.0,2284,3765,8555,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-23,Secondary Transaction,"Mirador La Coleccion 1, Mirador La Coleccion, Arabian Ranches",Villa,7100000.0,2053,3458,8492,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-23,Secondary Transaction,"Polo Homes, Arabian Ranches",Villa,19000000.0,2087,9102,19636,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-17,Secondary Transaction,"Saheel, Arabian Ranches",Villa,8550000.0,1742,4909,11996,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-17,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,3650000.0,1217,2999,4171,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-15,Secondary Transaction,"Savannah, Arabian Ranches",Villa,10000000.0,1617,6184,13679,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-14,Secondary Transaction,"Saheel, Arabian Ranches",Villa,8500000.0,1732,4909,14723,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-13,Secondary Transaction,"Alvorada 3, Alvorada, Arabian Ranches",Villa,5250000.0,1394,3765,8568,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-10-02,Secondary Transaction,"Savannah, Arabian Ranches",Villa,6600000.0,1361,4849,8190,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-02,Secondary Transaction,"Al Reem 2, Al Reem, Arabian Ranches",Villa,2475000.0,974,2541,2471,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-02,Secondary Transaction,"La Avenida, Arabian Ranches",Villa,20000000.0,3055,6547,17290,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-02,Secondary Transaction,"Savannah, Arabian Ranches",Villa,7200000.0,1311,5490,9641,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-08-02,Secondary Transaction,"Alvorada 2, Alvorada, Arabian Ranches",Villa,8300000.0,2205,3765,7554,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-07-02,Secondary Transaction,"Alvorada 3, Alvorada, Arabian Ranches",Villa,8800000.0,2266,3884,8045,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-07-02,Secondary Transaction,"Saheel, Arabian Ranches",Villa,7150000.0,1457,4908,8295,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-07-02,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2400000.0,977,2457,2715,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-03-02,Secondary Transaction,"Saheel, Arabian Ranches",Villa,4225000.0,1314,3216,6297,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-02,Secondary Transaction,"Palmera 4, Palmera, Arabian Ranches",Villa,1925000.0,892,2157,2250,2 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-02,Secondary Transaction,"Al Reem, Arabian Ranches",Villa,3320000.0,1307,2541,2745,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-31,Secondary Transaction,"Alma 1, Alma, Arabian Ranches",Villa,3500000.0,1110,3153,4012,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-30,Secondary Transaction,"Al Reem, Arabian Ranches",Villa,3300000.0,1354,2437,4336,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-30,Secondary Transaction,"Palmera 2, Palmera, Arabian Ranches",Villa,3750000.0,1137,3298,4825,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-27,Secondary Transaction,"Polo Homes, Arabian Ranches",Villa,19900000.0,1946,10227,22867,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-26,Secondary Transaction,"Saheel, Arabian Ranches",Villa,4700000.0,236,19881,6782,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-26,Secondary Transaction,"Alma 1, Alma, Arabian Ranches",Villa,3200000.0,1314,2436,3681,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-26,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2740875.0,1195,2293,3442,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-26,Secondary Transaction,"Al Reem, Arabian Ranches",Villa,2100000.0,1112,1888,2611,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-26,Secondary Transaction,"Saheel, Arabian Ranches",Villa,4995000.0,251,19881,7803,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-25,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,1750000.0,994,1760,2664,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-25,Secondary Transaction,"Savannah, Arabian Ranches",Villa,7225000.0,1324,5458,8880,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-24,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,3400000.0,1134,2999,3799,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-20,Secondary Transaction,"Al Reem 3, Al Reem, Arabian Ranches",Villa,2100000.0,750,2799,3737,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-19,Secondary Transaction,"Saheel, Arabian Ranches",Villa,4800000.0,241,19881,6216,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-19,Secondary Transaction,"Al Reem 3, Al Reem, Arabian Ranches",Villa,2700000.0,1177,2293,3222,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-18,Secondary Transaction,"Mirador La Coleccion 2, Mirador La Coleccion, Arabian Ranches",Villa,5900000.0,1706,3458,9116,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-18,Secondary Transaction,"Saheel, Arabian Ranches",Villa,6700000.0,337,19881,9203,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-16,Secondary Transaction,"Palmera 1, Palmera, Arabian Ranches",Villa,2900000.0,1160,2501,3439,2 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-16,Secondary Transaction,"Savannah, Arabian Ranches",Villa,4475000.0,1346,3324,6459,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-16,Secondary Transaction,"Alvorada, Arabian Ranches",Villa,6100000.0,1517,4020,8075,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-16,Secondary Transaction,"Polo Homes, Arabian Ranches",Villa,14000000.0,1813,7724,18271,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-12-01,Secondary Transaction,"Al Mahra, Arabian Ranches",Villa,4999000.0,1554,3216,6889,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-12-01,Secondary Transaction,"Saheel, Arabian Ranches",Villa,4550000.0,229,19881,7795,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-12-01,Secondary Transaction,"Alvorada, Arabian Ranches",Villa,6250000.0,314,19881,9601,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-11-01,Secondary Transaction,"Mirador La Coleccion 1, Mirador La Coleccion, Arabian Ranches",Villa,7500000.0,2169,3458,9170,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-11-01,Secondary Transaction,"Saheel, Arabian Ranches",Villa,5325000.0,1444,3687,9062,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-11-01,Secondary Transaction,"Saheel, Arabian Ranches",Villa,11000000.0,2983,3687,9062,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-10-01,Secondary Transaction,"Saheel, Arabian Ranches",Villa,9000000.0,1834,4908,7815,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-01,Secondary Transaction,"Palmera 3, Palmera, Arabian Ranches",Villa,3300000.0,1339,2464,3050,2 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-06-01,Secondary Transaction,"Palmera 1, Palmera, Arabian Ranches",Villa,4300000.0,1315,3270,6831,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-04-01,Secondary Transaction,"Al Reem 3, Al Reem, Arabian Ranches",Villa,2550000.0,1336,1909,2614,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-60,nan
2023-03-01,Secondary Transaction,"Palmera 1, Palmera, Arabian Ranches",Villa,4300000.0,1315,3270,6929,3 Bed,False,False,G+1,,True,Emaar Properties,Palmera - 1 V. 66,nan
2023-03-01,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,3225000.0,1183,2725,3720,5 Bed,False,False,G+1,,True,Emaar Properties,Villa-447,nan
2022-12-29,Secondary Transaction,"Mirador La Coleccion 1, Mirador La Coleccion, Arabian Ranches",Villa,6225000.0,1634,3809,10098,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-27,Secondary Transaction,"Savannah, Arabian Ranches",Villa,12500000.0,629,19881,8158,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-26,Secondary Transaction,"Hattan, Hattan, Arabian Ranches",Villa,12300000.0,619,19881,15652,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-26,Secondary Transaction,"Alma, Arabian Ranches",Villa,2850000.0,1135,2511,2425,3 Bed,False,False,G+1,,True,Emaar Properties,R Alma II-V-30,nan
2022-12-23,Secondary Transaction,"Saheel, Arabian Ranches",Villa,4640000.0,233,19881,6262,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-23,Secondary Transaction,"Palmera 2, Palmera, Arabian Ranches",Villa,4385000.0,1494,2936,2936,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-23,Secondary Transaction,"Alvorada 4, Alvorada, Arabian Ranches",Villa,6400000.0,322,19881,11681,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-23,Secondary Transaction,"Al Reem 3, Al Reem, Arabian Ranches",Villa,2000000.0,1048,1909,2605,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-80,nan
2022-12-22,Secondary Transaction,"Palmera 4, Palmera, Arabian Ranches",Villa,2150000.0,997,2157,2279,2 Bed,False,False,G+1,,True,Emaar Properties,Palmera - 4 V. 10,nan
2022-12-22,Secondary Transaction,"Palmera 2, Palmera, Arabian Ranches",Villa,2700000.0,1080,2501,3216,2 Bed,False,False,G+1,,True,Emaar Properties,Villa-62,nan
2022-12-22,Secondary Transaction,"Mirador, Arabian Ranches",Villa,6450000.0,324,19881,8271,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-22,Secondary Transaction,"Al Reem, Arabian Ranches",Villa,3600000.0,1291,2789,2789,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-16,Secondary Transaction,"Palmera 2, Palmera, Arabian Ranches",Villa,3050000.0,1238,2464,2765,2 Bed,False,False,G+1,,True,Emaar Properties,Villa-Palmera - 2 V. 143,nan
2022-12-16,Secondary Transaction,"Alma 1, Alma, Arabian Ranches",Villa,3700000.0,1519,2436,5443,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-69,nan
2022-12-16,Secondary Transaction,"Al Reem 2, Al Reem, Arabian Ranches",Villa,2450000.0,933,2627,2745,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-16,Secondary Transaction,"Alma 1, Alma, Arabian Ranches",Villa,3000000.0,1181,2540,2540,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-140,nan
2022-12-15,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,3172000.0,1237,2565,2745,5 Bed,False,False,G+1,,True,Emaar Properties,Villa-71,nan
2022-12-15,Secondary Transaction,"Alma 2, Alma, Arabian Ranches",Villa,3150000.0,1280,2460,4071,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-R Alma II-V-20,nan
2022-12-14,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2490000.0,1086,2293,3682,4 Bed,False,False,G+1,,True,Emaar Properties,Villa-9,nan
2022-09-12,Secondary Transaction,"Alma 1, Alma, Arabian Ranches",Villa,3100000.0,1180,2627,2929,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-194,nan
2022-06-12,Secondary Transaction,"Al Reem 2, Al Reem, Arabian Ranches",Villa,3150000.0,1129,2789,4487,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-12,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,2950000.0,1083,2725,3768,5 Bed,False,False,G+1,,True,Emaar Properties,Villa-382,nan
2022-05-12,Secondary Transaction,"Al Reem 1, Al Reem, Arabian Ranches",Villa,3400000.0,1294,2627,3060,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-12,Secondary Transaction,"Al Reem 2, Al Reem, Arabian Ranches",Villa,3900000.0,1247,3128,2780,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-12,Secondary Transaction,"Al Reem 3, Al Reem, Arabian Ranches",Villa,1800000.0,1046,1721,1853,3 Bed,False,False,G+1,,True,Emaar Properties,Villa-59,nan
2022-11-30,Secondary Transaction,"Palmera, Arabian Ranches",Villa,3000000.0,1219,2462,3077,2 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-30,Secondary Transaction,"Alma, Arabian Ranches",Villa,3500000.0,1255,2788,4032,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
